cost_ratio_fn_over_fp,method_id,label,loss_total,loss_per_source,deterministic_optimal,bootstrap_probability_optimal
0.14002289913197033,ocr_if_nonempty_else_qwen,OCR-first,63.22396154983087,0.6322396154983086,0,0.0
0.14002289913197033,set_union,Union,194.42235861059294,1.9442235861059294,0,0.0
0.14266929093832775,set_intersection,Intersection,35.52596840707532,0.3552596840707532,1,1.0
0.14266929093832775,paddleocr_geometry,OCR joined,55.964495987343945,0.5596449598734394,0,0.0
0.14266929093832775,ocr_if_nonempty_else_qwen,OCR-first,63.6817873323307,0.636817873323307,0,0.0
0.14266929093832775,set_union,Union,194.69493696664776,1.9469493696664777,0,0.0
0.1453656987751786,set_intersection,Intersection,36.178499103593225,0.36178499103593226,1,1.0
0.1453656987751786,paddleocr_geometry,OCR joined,56.47411706850876,0.5647411706850876,0,0.0
0.1453656987751786,ocr_if_nonempty_else_qwen,OCR-first,64.1482658881059,0.6414826588810589,0,0.0
0.1453656987751786,set_union,Union,194.9726669738434,1.949726669738434,0,0.0
0.1481130679308585,set_intersection,Intersection,36.84336243926776,0.3684336243926776,1,1.0
0.1481130679308585,paddleocr_geometry,OCR joined,56.99336983893225,0.5699336983893225,0,0.0
0.1481130679308585,ocr_if_nonempty_else_qwen,OCR-first,64.62356075203851,0.6462356075203851,0,0.0
0.1481130679308585,set_union,Union,195.25564599687843,1.9525564599687844,0,0.0
0.1509123615593761,set_intersection,Intersection,37.52079149736902,0.37520791497369016,1,1.0
0.1509123615593761,paddleocr_geometry,OCR joined,57.52243633472209,0.5752243633472208,0,0.0
0.1509123615593761,ocr_if_nonempty_else_qwen,OCR-first,65.10783854977207,0.6510783854977207,0,0.0
0.1509123615593761,set_union,Union,195.54397324061574,1.9554397324061574,0,0.0
0.15376456101806876,set_intersection,Intersection,38.21102376637264,0.3821102376637264,1,1.0
0.15376456101806876,paddleocr_geometry,OCR joined,58.06150203241499,0.5806150203241499,0,0.0
0.15376456101806876,ocr_if_nonempty_else_qwen,OCR-first,65.6012690561259,0.656012690561259,0,0.0
0.15376456101806876,set_union,Union,195.83774978486107,1.9583774978486108,0,0.0
0.15667066621164027,set_intersection,Intersection,38.914301223216945,0.38914301223216946,1,1.0
0.15667066621164027,paddleocr_geometry,OCR joined,58.61075591400001,0.5861075591400001,0,0.0
0.15667066621164027,ocr_if_nonempty_else_qwen,OCR-first,66.10402525461376,0.6610402525461376,0,0.0
0.15667066621164027,set_union,Union,196.13707861979896,1.9613707861979897,0,0.0
0.15963169594270077,set_intersection,Intersection,39.63087041813358,0.39630870418133585,1,1.0
0.15963169594270077,paddleocr_geometry,OCR joined,59.17039053317045,0.5917039053317045,0,0.0
0.15963169594270077,ocr_if_nonempty_else_qwen,OCR-first,66.61628339808723,0.6661628339808723,0,0.0
0.15963169594270077,set_union,Union,196.4420646820982,1.964420646820982,0,0.0
0.16264868826893128,set_intersection,Intersection,40.36098256108137,0.4036098256108137,1,1.0
0.16264868826893128,paddleocr_geometry,OCR joined,59.74060208282801,0.5974060208282801,0,0.0
0.16264868826893128,ocr_if_nonempty_else_qwen,OCR-first,67.13822307052511,0.6713822307052512,0,0.0
